,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,1.0,-0.08311981483340548,0.054507461167835954,-0.1023494683177795,-0.12519655105401015,0.0621275337615368,-0.06752234433058954,0.09060622012459868,0.005807120222039277,0.09605257446845149,0.04940916414446034,0.17642435292439082,-0.11020570876297696,0.09804062124140381,-0.039829882954088416,-0.1408677245454032,-0.08879104251818781,0.1554455536560024,-0.11715938826690811,0.03827543424110306,-0.08435768088320461,0.09304753971544975,0.09319269642272736,0.006613238773080681,-0.027971507249066673,-0.04085702351446998,-0.13268001492093495,0.19202683524389594,0.12092330222773631,0.06297276934250486,0.07487463370415971,-0.19461255770499217,-0.10702289182614198,0.1273443747125759,0.03700633414337519,0.00047929344868163074,0.001526847580131199,-0.108895496300732,0.030379221830867584,-0.10440763530887269,-0.16737513539928062,-0.09958329215613179,-0.05632946660535335,0.08243814197422052,0.11061012927503043,-0.05292270122314906,0.12615236803246152,0.1103769726881842,-0.029232605936287667,-0.02194458045482459,0.10602091550486008,-0.05151488429180468,-0.04955243432368039,-0.1515325890608037,0.0,0.18991041567507208,0.05247053468018229,-0.12999486048782533,-0.00558646062833546,-0.07492294180831831,0.03275100025525667,-0.007194092613215422,0.09838428537508641,0.06096355468818839,0.12274464221185528,-0.04610227390586669,0.21930916387987226,0.04440473103440977,0.011296682637350435,-0.0359193069750257,-0.022387971404796037,-0.04867853571158993,0.06860269036344872,0.17930692196317113,-0.0699113813154244,0.007723129977756631,0.24141737335526864,0.002162988565592514,0.025707730379182676,-0.1859617055918557,-0.06544322159672049,-0.04073600140040772,-0.091717230652074,0.09971033144053482,0.20377240718547404,-0.043834517056050265,0.015562683235451236,-0.2876480171061696,0.025903660631638965,-0.10988902764779072,-0.106093575408939,-0.03633338740370045,0.08904118539570985,0.05101838489357973,-0.005616013788055362,0.12207293903350012,-0.026526259992052843,-0.2090499673831238,-0.144288404270013,-0.1458728632080121
1,-0.08311981483340548,1.0000000000000002,-0.04474499622005619,-0.031253612173905015,0.020999513506495492,-0.07735659346940951,0.0007118088612727846,-0.10921878099669532,0.08725973591417534,0.10402404389109228,0.1445505592618316,0.029021918047791355,0.12675737374121032,-0.08465028702453446,-0.060451424128052295,0.24625784724842872,-0.056372805439686334,-0.03727426547008826,0.025728989862512822,0.1795186071697045,0.027934486647941847,-0.057707943925256966,-0.132187140597145,0.09724332766526303,0.10568057948234903,-0.10251709819438364,0.06587861898736046,0.04227427903046703,-0.05628517382799037,0.014731391274719742,-0.006594118320410451,-0.028337859564464375,-0.03542092850351879,0.033402513622210125,0.028431758390921727,0.1490293839920166,-0.05996857642741038,0.058452473208913884,0.0979425684484788,0.06138790073548411,-0.010492076228484226,0.16132670266380206,-0.019013052907734054,0.14477330434091035,-0.08611726863102613,0.16070868073806158,-0.06869041788861341,-0.2143364281610489,-0.11769872000764411,0.006735877880179906,0.01801245229434307,0.15108830555090486,0.05929419073712984,0.14132064482707224,0.026602896148920745,0.012091270835166855,-0.056886353189409364,0.17182049817128303,0.06276589772185723,0.056648287026939914,-0.07368014203513547,0.026032880043773386,-0.060806184908670805,-0.051434449987363975,-0.01165225784836974,0.13181459346420824,0.04149555026948767,0.021824538984622308,0.04690889610989948,-0.030524512664088753,-0.10075303674229182,0.18136169320458967,0.2508938698297124,0.086288771214071,-0.1701758234142103,0.023679207886721624,-0.035805743701971655,0.08466487815452378,0.09347098920798567,0.06354107097191863,-0.034020690871988585,0.07050498286110757,-0.048989116810296225,0.020585734955859445,-0.06217700042172588,-0.01426012721687358,-0.22616374747663756,-0.056087552192460324,-0.10181800194548041,-0.04562243736270382,0.19164238603114744,-0.04870710624696236,0.07632736686234308,-0.0072532356648207464,-0.09771941814226795,0.03445044295012966,0.02719480554853489,-0.006549797468666223,-0.12415630443964155,0.1302506134454381
2,0.054507461167835954,-0.04474499622005618,0.9999999999999999,-0.0013435588198645332,0.08489441396283971,-0.08759259996239976,0.10866920697106958,0.11030853438534793,-0.029331083579509032,0.026889739495420614,0.07340540788009081,0.12348299814849105,0.07904810440881695,-0.27288463702215715,-0.18490667741253417,-0.04287589990567312,-0.005975600456637568,0.041389584305273376,0.022139815486646414,0.03604683026596901,-0.062139302545148045,0.16101066935586317,-0.019545440665386986,0.018381398613535337,0.02984188706510776,0.008700074825587859,-0.13331737637084035,-0.07130429213999032,0.2089647939406084,0.09976124987421185,0.031052907002046982,-0.050993254043662284,0.025267982745613225,0.06444535258675904,-0.038205912353387696,0.0025002677566696462,-0.030182805706866263,-0.10410177258842138,-0.0467880764584911,0.14457494796991116,-0.1842996885619744,-0.010703881675430193,-0.05087130717224876,0.011485155102750277,0.07320697116511517,-0.0276813320205142,-0.2345611284210524,0.04015826998181986,-0.012186704836295158,-0.17840231970726605,0.010795151304585754,0.17314332268358812,-0.12825175108878245,0.056856017486063545,0.025361668022072424,-0.04041117053476924,-0.020261208320457396,0.05383717623877039,-0.00758783360783954,0.18669832244582954,0.06583354060336398,0.24390346699058507,0.13856146445790943,-0.2536274501924991,-0.13171979969516207,0.12362266505060628,-0.23646391880932494,0.04813842708786107,-0.13171519802505707,-0.05523919459682496,0.05370766799165974,-0.059266934292119086,0.10334660005613122,-0.1552212833081683,-0.027172502298269615,0.13822645033048592,-0.10502111648005066,0.020307508616058508,0.11999017902723907,0.13899149412215275,0.011183919314479556,-0.09479005690389128,-0.06299748768934485,0.0003248317790726734,-0.11832482669779705,-0.018563911200951064,-0.039873680740774055,-0.04793919434591499,-0.07801096167279645,-0.0563976241780333,0.0012526371063856258,0.11543301040076126,0.08834194294158118,0.07725519534813663,0.22007311282404393,0.0988380695955139,-0.03164755157646775,-0.14684634525359452,0.10801897698225735,0.11273057374222775
3,-0.10234946831777951,-0.031253612173905015,-0.0013435588198645232,1.0,0.04960378661122671,0.022316981274344845,-0.06333093093807518,-0.11747904001557263,-0.1321634327027057,-0.017467594254889883,-0.13160500136296246,0.09401317716526165,0.0010422123256068924,-0.11569413572195301,-0.018668648537255285,-0.05681063468887582,0.22084851191837512,-0.022028248264583473,0.08833807121536655,-0.03345366929137023,-0.18434862806637484,0.04031951031260746,0.04384742695409605,0.057861792247242264,0.05092133459960169,-0.0773467754383579,0.07362494240250102,-0.013575077131305676,0.08350551704604638,-0.04844921319116661,-0.15295049848469555,-0.07364423339867672,0.09196880917474472,-0.15496415248688858,0.03775358952048106,0.0035581418888676495,0.05941870636909278,0.019859882544615914,-0.08974231984538031,-0.03582143465270817,-0.006940272877678314,-0.03958901801142975,-0.16988217464826397,-0.10251742245243298,0.021977730692737982,0.10127555826220208,0.014734398909357255,-0.14675371306736038,-0.08128525722144422,0.03633907965198696,-0.04652866415367587,-0.10603175491867269,0.1484740491234034,0.0006623331124186349,0.07367807399846753,-0.07116070286019557,0.02292164796361437,0.12317941612825233,-0.16402017345736158,-0.013628183902741611,-0.0836162469996129,0.0003755176323036238,0.04371121701163577,0.09459591919204909,-0.14387719683150224,-0.02231396044461425,-0.04642669906899666,-0.004890388818068374,0.07211436076122686,-0.10106685986943603,-0.03962019626156445,0.050082719386295785,0.04683002136755517,-0.29442476548848456,-0.08521463949139314,-0.07787716514396605,0.0244471313032111,-0.07103715846467311,0.1795839681144453,-0.07506656599444068,-0.14869414705644776,0.06914215459996977,0.11684756081049781,-0.09293158123413794,-0.10254411677843855,0.06985527364857608,0.07680038879203918,0.07703549584163709,-0.013982010870276488,0.06876440383728738,0.09883915187809166,0.018606456298001287,-0.03294698745338114,0.010671858958325918,0.07742750188254338,-0.13498665483145111,-0.12874567581692092,-0.1309044992740325,-0.0280680850345048,-0.024586781203846435
4,-0.12519655105401015,0.02099951350649548,0.08489441396283973,0.04960378661122668,1.0,-0.10554968315759138,0.039243023114101265,-0.022159318343663685,0.023289509627139722,0.020688790582667052,-0.009769344698583149,0.13546268097759556,0.08179129945011143,0.029613633737996897,-0.09408570361026386,-0.010826085038729888,-0.012261095763012576,-0.0626609689412428,-0.15627262282472254,0.03661952744700537,0.04618485640351235,-0.019385120760047347,0.051634064852848695,0.15868320382186085,-0.0856135617809931,0.17780879791151932,0.06148297949153734,0.09639306768330658,0.20439520254114563,0.042373685683931454,0.06872665142042807,0.04203619533417613,0.06073943776381719,-0.03126200581464999,0.07059310024266785,-0.001895098473207416,0.029435466261312156,0.09233966769471517,0.05676302928928704,0.01671331099178334,0.06410868321714246,0.04418425848982394,-0.06297260190809296,0.01028056328785789,0.05579978908961458,-0.21477335679599643,0.0780197848386808,-0.1146583205884404,-0.011943477737039394,-0.019333821667379684,0.017806974920536876,-0.03688423466076827,-0.13382861984125363,0.035803254278263974,0.04708992836296197,-0.0037157678811772865,-0.1346626734120396,-0.0384153830195137,-0.0005226584356778448,0.07522277989833287,0.053441721091588276,0.19488397463423246,-0.10119645566939381,-0.019915961243167433,-0.12080371822463884,0.07647349173988115,-0.0870567149230092,0.0547834134086153,-0.1357160455534324,0.026947163629790466,-0.0211116008962972,0.04548481878811417,-0.11035830607096547,0.08225060532386906,0.11161615184080043,0.01612343441599323,0.15610243964534004,-0.007834417225721861,-0.1620827243343328,0.06155629561137361,-0.043910567141851486,-0.06136825985474803,0.19468569022311166,0.0017915801960585388,0.13693787972298663,-0.06152719765895017,0.028394153259153555,0.07535993975483267,-0.06192854548053923,0.07151904044938909,-0.005372750640350757,0.032496431815705704,0.11074847874432786,0.002942268802070353,-0.12648191573469253,-0.010278979621655604,0.038710709905042356,0.06863399569720934,-0.047561518087814086,0.1569346602190102
5,0.0621275337615368,-0.07735659346940951,-0.08759259996239975,0.02231698127434483,-0.10554968315759138,1.0,0.07840986680218887,0.08442863863353697,0.047250811421526276,-0.08088212062400711,-0.05151523578495899,-0.0051315124940011754,-0.025690458809941894,-0.029934892984803393,0.0901253675522878,0.005644346126888491,0.08009647701663548,0.042406517701249674,0.042518206877277344,-0.0940809444332985,-0.04681986242703223,-0.13765630125592668,-0.11831791602774992,-0.060179300526514684,0.15050549616622264,0.02223952565305553,0.03094275040020686,-0.14352179480225002,0.15045876432766084,0.04558280984309205,0.02448472944965651,0.046923223336222133,0.028496440612179517,0.022809641199489975,-0.010605248758416261,-0.0775980947663982,0.08190172314720041,-0.12342975809125771,0.23590839165812616,-0.09616236734299002,0.08811996704960745,0.029829488952803795,0.07538396361514185,-0.10588305850079832,-0.1817458924809779,0.039367607595721284,0.07901720128308938,0.00528943232407887,0.02650913218499663,0.028484862987071,-0.00342986326035846,-0.04357758164487885,0.1090143504491365,-0.04830639138254333,0.08231637690003926,-0.04115493899107934,0.06854342475779256,0.06741390074944449,-0.07142072101349627,0.0828888857198993,0.09247513576175717,-0.06712716394613603,0.12218706579651749,0.18302451654777874,-0.0370166298400185,-0.1260937744134369,0.03688529434558691,-0.05587486476131435,0.08767555632607722,-0.04031440541232756,0.10263982182606379,0.08512829071915481,0.005612037135147184,0.07305125905143575,-0.015044825131628671,0.017794073479373104,0.2105055873161701,0.00921765515927372,0.011505038819025216,-0.002752579645639937,-0.0842151921066519,-0.09047265492263153,-0.010700135134643294,-0.04637192065686347,0.15605131954145107,0.026474756734506034,0.03744207882725475,-0.03420689324150237,-0.1335819425828147,-0.053004533712445685,0.1414858310238456,-0.15383082508099455,-0.0008912339756921859,0.12119449017485384,-0.07069487641394805,0.1298566668938151,-0.06900127856736311,0.006547735644247514,0.11657643747444688,-0.054895431484259086
6,-0.06752234433058953,0.0007118088612727868,0.10866920697106955,-0.06333093093807517,0.039243023114101244,0.07840986680218887,1.0,0.04079292511927464,-0.1609949604396382,-0.03185084315246096,-0.15760548628187457,-0.1578747848821717,0.08545942602554271,-0.038140605921320445,0.050978647938332955,-0.012460092142372607,-0.0897101146473339,0.05422207157084441,-0.014157018314341276,0.050311940598145095,0.08840433127292113,-0.00650660089493005,-0.006047731600334049,0.05232930872283128,0.10264655012171457,0.07598349098766823,-0.08182753698197656,-0.11748056947476118,0.04156254752626608,-0.02415959389030378,-0.0972662727685993,-0.030184747417983812,-0.06172125455755393,0.0244091441644837,0.04335473812881868,-0.043877794734246627,-0.03062805870933962,0.031697778076583354,-0.012284761443010626,0.08285666554288189,0.0856641408048409,0.09183061050318451,0.06518727970498525,-0.046970780080874075,-0.019974054763219572,0.14233456407857573,-0.109988348700035,0.015432623235217631,0.1720991470377956,0.10080288061635718,-0.12015054266163243,0.015451585631377279,0.024015697959419546,0.04554805943100617,-0.10532301766605609,0.040485793200146704,0.14486450246164137,0.10181332736677608,-0.0476289078561968,-0.0911813622335881,0.11693258419083927,0.0013341912983718897,0.0762218009738966,-0.08830693142898279,-0.022653065482000884,0.1465377353111215,-0.06739568819531869,-0.05944972235246775,-0.02940763153121475,0.14314155133898582,0.06138084343050953,0.21315093072514305,0.1648350151720259,-0.019847372440289703,0.12334765627524513,0.04264814283855915,0.039657531833774025,-0.08272404562531394,-0.16229169526617018,0.06539041981737365,0.07322987718941437,-0.08284244354357764,0.07709337846923792,0.028696647798799844,-0.05151647480582388,-0.14426681201196245,0.08394207308540408,-0.041701085503670486,-0.10074598686689888,-0.18771460549592334,-0.1569751755151384,0.022236716789789588,0.002484851368353366,0.0,0.0019750424826507997,0.01621135758916908,-0.04418156614825359,-0.00784971680584188,-0.061052273193848164,-0.04707290259583671
7,0.09060622012459868,-0.10921878099669532,0.11030853438534793,-0.11747904001557265,-0.02215931834366371,0.08442863863353697,0.040792925119274646,0.9999999999999998,0.07511963165890391,-0.023673373265850926,0.19158553172375437,0.038666043314585063,0.2385647336355046,-0.1641018312430244,0.05580159740837675,-0.006676809538700283,-0.28602725670722234,-0.04789164848343744,0.007348813193294182,0.06363425708630079,-0.0506782270987645,0.10199303523377283,0.02543733526175283,-0.13516362556382794,0.06322565749560759,-0.06538209403105535,-0.09397199595099688,0.011980503925990892,0.228984164733673,-0.04511819376316725,0.06004206728894101,-0.09797013542341197,0.1681999154340543,0.13950223534588804,0.09204351355315925,-0.009103196090983109,0.1675770918895073,-0.16473722675265567,-0.035693575086236135,0.04459515470279436,-0.02138842887401927,0.08348985406338524,0.07228952183925563,-0.04057326532088397,0.07443770057105933,0.03295695217851843,0.030183801003568156,-0.06294957831868224,-0.23051022727445677,0.07483846064733898,0.088982405570875,0.12787603808510545,-0.06727668268385976,-0.06932933549373925,0.18607663520866977,0.010008711369987678,0.0050622672474953416,-0.1182972001834538,-0.11217878215324495,-0.00019869228079108257,0.07879552590261178,0.04006529883383832,0.049563333052479924,0.11140603513645833,0.2845367184710991,-0.08937263030996784,0.11905397398545865,-0.0893378787891105,0.05834879165274492,-0.08039243475789885,-0.022296938893945135,0.08500697784050247,-0.12102200164876765,0.0911594984805671,-0.0620478181868689,0.012740507948696541,-0.03885960776568539,0.08275789952852906,0.09407164651215259,0.0017357000922011937,0.03191589350246798,-0.029767197205135078,-0.07633204243200382,-0.00027264188497114005,0.005813960248668183,0.17206313786078456,-0.15547180307758598,0.10725361255250715,0.023448906856619222,-0.059520783868602704,0.02399618169491434,-0.024175328218702472,0.037007906591947734,0.09226089752857072,0.07644538284200815,-0.14785536784760522,0.13146344872587576,0.18607492632155856,0.005492988548069205,-0.008612942453213673
8,0.0058071202220392705,0.08725973591417534,-0.02933108357950902,-0.1321634327027057,0.023289509627139722,0.04725081142152626,-0.16099496043963823,0.07511963165890391,1.0,0.008658167032569228,0.16988394463812945,0.21619843928184168,0.14961964393459934,-0.05554466235150994,0.0441299638588358,0.10403964442482164,-0.12662605424837045,-0.13666592471269856,0.07851452427278366,-0.0320068869391935,0.12458957735954787,0.12557820827997118,-0.0038762246906221365,-0.024819874242597934,0.17367754209811692,-0.03758616788525334,0.022843856865189277,-0.0054298381477131865,-0.19446644886170472,0.0902391033220863,0.10739140847231315,0.08146054117959393,0.12350920184739535,0.0480773835333458,-0.04514645154650279,0.08370262231539909,-0.09305436871500176,0.025371776878513223,0.026739120198908773,0.13197549931024113,-0.0347838208923445,0.09757131623258924,0.08971653422567588,-0.2028673530505055,-0.09849867293648014,-0.04141284438469138,0.14742897506151043,0.02932804597663596,-0.09658329655142549,0.02759584492755905,0.06371076127030992,-0.0490728381592083,-0.1462080687758063,0.06226346123667236,0.0919259230232794,-0.04826996032241193,0.07698300188558908,-0.05052392244226274,0.14024488795518206,0.1382145101604434,-0.0622523333155995,0.23193263046968765,-0.0888212956047046,-0.21913424222513578,0.02013210426452188,-0.16878854080584893,0.16175506532223016,-0.1754112157411018,0.12597931431818848,-0.03671816167268199,-0.012741178065722995,0.03657316848220675,-0.19323810345463932,0.06863322097324179,-0.09927949697039173,-0.19061077162711415,-0.07139253405088125,0.0016006975636100676,-0.0430298717459421,-0.0775963561326253,-0.0828249583808998,-0.13252209705317652,0.03496516452053886,-0.18921566731139267,-0.021430917115104708,0.012430906001118876,0.04666633516574022,0.022917553203479945,-0.0940347329959819,0.02491130677206658,0.01795486028941177,-0.007606337342978036,-0.04678550712119801,0.12759575041292404,-0.008106626998629995,-0.03959901696982115,0.07496343487721514,0.13172090855319687,-0.0425321863973258,0.22874318486511228
9,0.09605257446845149,0.10402404389109228,0.02688973949542058,-0.0174675942548899,0.020688790582667035,-0.08088212062400708,-0.03185084315246096,-0.023673373265850943,0.008658167032569261,1.0,0.025995861710049112,0.09236079932561594,0.08211719621470863,0.06868784974734339,0.008003420214077973,0.07104812984975213,-0.12346887572427281,-0.055290138826755944,-0.05742906995726834,0.15270697668993155,-0.10416384242734893,-0.03841928762717199,-0.009660404050112615,-0.10893770660949281,-0.06424696416114203,-0.19507718313262207,-0.12251525175507932,0.01363206237527329,-0.0721895988190599,-0.031119891356162395,0.06381943995473706,0.09619327038397653,-0.08140194039701339,0.021493150436423282,-0.018724109155333103,0.005329289225240454,0.13555204240221047,-0.07645454893641541,-0.06631110512567806,-0.12090072127773886,-0.19242718692664731,0.07537666653076672,0.026879713055349697,-0.013709970335095245,0.007633079175071593,-0.06215505626980693,-0.21606648981753884,-0.12306544452790526,-0.04684691194065729,0.07308769657529955,-0.03241882275992202,0.049322247760867265,0.15064897320914028,-0.05741496171074059,0.1813672609849943,0.041281079402879395,-0.10042046646185551,0.26409520749552423,-0.15125623100537625,0.04511398570740509,-0.0013778887782408987,0.12082048958810099,-0.0298577304728233,0.07490587276199635,-0.12446866870024165,0.16658780748722066,-0.031103200033361974,0.19260750876856783,0.057130234985155195,-0.020326578672346975,-0.16838639453406834,-0.076496985192933,0.007933707447740882,-0.08360760270947022,-0.05680323273209267,-0.05478605371518253,0.099451558861263,-0.286145626625238,-0.019537370498236974,-0.0495429869021902,-0.008711310376549002,0.072645218108405,-0.1557868191299965,0.019134334448198734,-0.061251594420015106,0.24902797288847273,0.000737723628623872,-0.11244820579333639,-0.03858572319717994,0.08541117168402426,0.1825843766393512,-0.060854280094468576,0.23622203393818103,0.10168485429402767,-0.018678360449584187,0.06575917201453929,0.09592193347327835,-0.00048378917350885354,0.06776219211086923,-0.09358648583510187
